CC	CT  kmer_occurrence    short_read_kmer_count  raw_input_kmer_count  adjusted_input_kmer_count
CC	FR  fpr_lower_bound    fpr_upper_bound
CC	ER  total_input_kmers  adjusted_error_kmers
CC	CV  coverage
CC	QV  raw_quality_value  adjusted_quality_value
CC
CT	741	3	6	6.000
CT	740	9	18	18.000
CT	739	4	5	5.000
CT	738	6	10	10.000
CT	737	11	25	25.000
CT	736	7	14	14.000
CT	735	6	11	11.000
CT	734	2	2	2.000
CT	733	7	9	9.000
CT	732	7	8	8.000
CT	731	9	14	14.000
CT	730	9	13	13.000
CT	729	13	19	19.000
CT	728	13	18	18.000
CT	727	5	7	7.000
CT	726	7	9	9.000
CT	725	8	13	13.000
CT	724	7	9	9.000
CT	723	8	14	14.000
CT	722	7	10	10.000
CT	721	6	10	10.000
CT	720	5	10	10.000
CT	719	15	17	17.000
CT	718	7	10	10.000
CT	717	15	17	17.000
CT	716	6	6	6.000
CT	715	6	8	8.000
CT	714	4	5	5.000
CT	713	10	17	17.000
CT	712	13	16	16.000
CT	711	11	15	15.000
CT	710	15	24	24.000
CT	709	14	18	18.000
CT	708	14	20	20.000
CT	707	9	13	13.000
CT	706	9	12	12.000
CT	705	15	18	18.000
CT	704	7	9	9.000
CT	703	11	12	12.000
CT	702	15	18	18.000
CT	701	20	26	26.000
CT	700	24	26	26.000
CT	699	28	35	35.000
CT	698	19	24	24.000
CT	697	15	20	20.000
CT	696	21	30	30.000
CT	695	24	28	28.000
CT	694	20	22	22.000
CT	693	23	29	29.000
CT	692	34	41	41.000
CT	691	40	52	52.000
CT	690	43	46	46.000
CT	689	48	55	55.000
CT	688	54	61	61.000
CT	687	38	43	43.000
CT	686	41	43	43.000
CT	685	34	35	35.000
CT	684	55	56	56.000
CT	683	56	57	57.000
CT	682	43	46	46.000
CT	681	56	60	60.000
CT	680	73	78	78.000
CT	679	65	67	67.000
CT	678	76	84	84.000
CT	677	87	91	91.000
CT	676	52	55	55.000
CT	675	92	103	103.000
CT	674	97	107	107.000
CT	673	96	101	101.000
CT	672	88	92	92.000
CT	671	118	124	124.000
CT	670	114	121	121.000
CT	669	112	119	119.000
CT	668	117	122	122.000
CT	667	115	121	121.000
CT	666	152	155	155.000
CT	665	113	118	118.000
CT	664	134	139	139.000
CT	663	148	150	150.000
CT	662	154	159	159.000
CT	661	141	141	141.000
CT	660	161	167	167.000
CT	659	190	193	193.000
CT	658	185	190	190.000
CT	657	203	209	209.000
CT	656	229	234	234.000
CT	655	246	255	255.000
CT	654	270	280	280.000
CT	653	253	261	261.000
CT	652	256	261	261.000
CT	651	280	286	286.000
CT	650	302	306	306.000
CT	649	301	305	305.000
CT	648	343	346	346.000
CT	647	349	355	355.000
CT	646	352	355	355.000
CT	645	368	372	372.000
CT	644	439	441	441.000
CT	643	417	420	420.000
CT	642	438	442	442.000
CT	641	409	412	412.000
CT	640	450	451	451.000
CT	639	488	493	493.000
CT	638	479	482	482.000
CT	637	519	522	522.000
CT	636	564	568	568.000
CT	635	627	632	632.000
CT	634	604	608	608.000
CT	633	658	660	660.000
CT	632	724	729	729.000
CT	631	724	729	729.000
CT	630	741	743	743.000
CT	629	839	840	840.000
CT	628	850	853	853.000
CT	627	898	902	902.000
CT	626	934	936	936.000
CT	625	864	869	869.000
CT	624	1026	1027	1027.000
CT	623	1032	1036	1036.000
CT	622	1032	1038	1038.000
CT	621	1078	1080	1080.000
CT	620	1205	1211	1211.000
CT	619	1212	1214	1214.000
CT	618	1181	1185	1185.000
CT	617	1355	1359	1359.000
CT	616	1358	1365	1365.000
CT	615	1413	1416	1416.000
CT	614	1503	1507	1507.000
CT	613	1532	1537	1537.000
CT	612	1572	1574	1574.000
CT	611	1634	1639	1639.000
CT	610	1739	1751	1751.000
CT	609	1700	1703	1703.000
CT	608	1884	1890	1890.000
CT	607	1892	1902	1902.000
CT	606	1993	1997	1997.000
CT	605	2057	2062	2062.000
CT	604	2175	2185	2185.000
CT	603	2176	2181	2181.000
CT	602	2284	2293	2293.000
CT	601	2355	2361	2361.000
CT	600	2563	2572	2572.000
CT	599	2563	2567	2567.000
CT	598	2647	2650	2650.000
CT	597	2888	2892	2892.000
CT	596	2917	2920	2920.000
CT	595	3101	3103	3103.000
CT	594	3053	3064	3064.000
CT	593	3218	3231	3231.000
CT	592	3326	3335	3335.000
CT	591	3441	3453	3453.000
CT	590	3401	3410	3410.000
CT	589	3606	3614	3614.000
CT	588	3754	3758	3758.000
CT	587	3864	3866	3866.000
CT	586	4003	4010	4010.000
CT	585	4034	4039	4039.000
CT	584	4193	4207	4207.000
CT	583	4376	4379	4379.000
CT	582	4531	4541	4541.000
CT	581	4610	4616	4616.000
CT	580	4704	4712	4712.000
CT	579	4880	4889	4889.000
CT	578	5004	5021	5021.000
CT	577	5110	5115	5115.000
CT	576	5297	5307	5307.000
CT	575	5469	5479	5479.000
CT	574	5573	5583	5583.000
CT	573	5669	5686	5686.000
CT	572	5954	5980	5980.000
CT	571	6176	6190	6190.000
CT	570	6251	6267	6267.000
CT	569	6321	6332	6332.000
CT	568	6669	6682	6682.000
CT	567	6806	6816	6816.000
CT	566	6893	6913	6913.000
CT	565	6798	6814	6814.000
